#,timestamp,shoulder_pan_joint_angle,shoulder_lift_joint_angle,elbow_joint_angle,wrist_1_joint_angle,wrist_2_joint_angle,wrist_3_joint_angle,shoulder_pan_joint_velocity,shoulder_lift_joint_velocity,elbow_joint_velocity,wrist_1_joint_velocity,wrist_2_joint_velocity,wrist_3_joint_velocity
426,2024-10-27T10:41:22.775707,-0.7188287360421958,-0.46430295906753744,-0.08536757916735586,0.31644197463052337,0.6334611568748398,0.7807449336980614,0.879040785724798,1.913468444991559,2.4351837796803935,2.3043935871824996,1.556142993955604,0.390925142190943
427,2024-10-27T10:41:23.102362,-0.6834407227357412,-0.3983834533160791,-0.006579659302456198,0.38698714910773657,0.6768610634332849,0.7853706024238165,1.1058754158267046,2.059984554733071,2.4621224957781123,2.2045367024129106,1.3562470799514068,0.14455214767984656
428,2024-10-27T10:41:23.425929,-0.641151348222525,-0.328441084983173,0.07227470173861733,0.45362454049634976,0.7134260499611424,0.7820656254795236,1.3215429535380063,2.1856990104033143,2.4641987825335456,2.08241848089416,1.1426558289955477,-0.10328052950915244
429,2024-10-27T10:41:23.749212,-0.5923876491701282,-0.2551821297288253,0.1503992352961656,0.5156812466812953,0.7427868844662942,0.7708633764101217,1.523865595387397,2.2893423516983624,2.441391673673382,1.9392720682795475,0.9175260782859899,-0.35007028341880986
430,2024-10-27T10:41:24.075665,-0.5376420397554331,-0.1793463539951195,0.22700504248364786,0.5725306211511338,0.7646470822390815,0.7518769751462546,1.71080029420922,2.3698679916783045,2.3939314746088183,1.7765429521824518,0.6831311803996044,-0.5933250394958458
431,2024-10-27T10:41:24.402243,-0.4774673392830094,-0.1016995448698395,0.3013185604618117,0.6235986008532167,0.7787858997448217,0.7252981457230575,1.88045938976324,2.426462785164998,2.3222974368176184,1.5958743656900884,0.4418380470543808,-0.8305884194749091
432,2024-10-27T10:41:24.728756,-0.41247118983453807,-0.02302577719444483,0.372589373849994,0.6683695030629138,0.7850605636845328,0.69139528025736,2.031129670264727,2.458555239856081,2.2272129183806952,1.3990906940530312,0.19608324811597172,-1.0594645458030472
433,2024-10-27T10:41:25.055361,-0.3433099203197117,0.05588050399704408,0.4400977923951429,0.7063912327302477,0.7834077127148555,0.650510728733205,2.1612896723383224,2.465821287234026,2.109638079535901,1.1881790521041855,-0.05165159280241453,-1.2776422351298404
434,2024-10-27T10:41:25.381935,-0.2706819188891944,0.13422250575701805,0.503162118379551,0.7372798477203545,0.7738440372687466,0.603057341963338,2.269625044703663,2.4481875549991843,1.9707601870127527,0.9652692184408352,-0.29886485769090354,-1.482918336558342
435,2024-10-27T10:41:25.708433,-0.19532058063479582,0.21120913321240295,0.5611455303812565,0.760723435848122,0.7564661110160534,0.5495143026357205,2.3550418204499537,2.405832107980776,1.811981625053293,0.7326121289927331,-0.5430601953966616,-1.6732199789880455
436,2024-10-27T10:41:26.034930,-0.11798690179074185,0.28606297801382036,0.6134625138751331,0.7764852645568409,0.7314494156658762,0.4904222865430221,2.4166774638766846,2.339182650044292,1.634905734183642,0.492557147147465,-0.7817717296930384,-1.8466255028968244
437,2024-10-27T10:41:26.357546,-0.03946179521954692,0.35802816857869674,0.6595847737386806,0.7844061714355233,0.6990465689582289,0.4263780028568282,2.4539095803498396,2.248912205152385,1.4413206207358602,0.2475283399588251,-1.0125889596139759,-2.0013838651935583
438,2024-10-27T10:41:26.681226,0.03946179521954423,0.4263780028568282,0.6990465689582264,0.7844061714355233,0.6595847737386836,0.3580281685786967,2.4663622012215964,2.135932321191606,1.233181100610803,0,-1.2331811006107893,-2.135932321191608
439,2024-10-27T10:41:27.008216,0.11798690179073917,0.4904222865430221,0.7314494156658742,0.7764852645568409,0.6134625138751365,0.28606297801382036,2.4539095803498396,2.0013838651935583,1.0125889596139932,-0.2475283399588251,-1.4413206207358462,-2.2489122051523833
440,2024-10-27T10:41:27.331206,0.1953205806347932,0.5495143026357205,0.7564661110160519,0.760723435848122,0.5611455303812604,0.21120913321240295,2.4166774638766864,1.8466255028968244,0.7817717296930523,-0.492557147147465,-1.6349057341836282,-2.339182650044292
441,2024-10-27T10:41:27.658140,0.27068191888919185,0.603057341963338,0.7738440372687456,0.7372798477203545,0.5031621183795554,0.13422250575701805,2.3550418204499555,1.6732199789880455,0.5430601953966789,-0.7326121289927331,-1.811981625053279,-2.405832107980776
442,2024-10-27T10:41:27.984993,0.34330992031970925,0.650510728733205,0.7834077127148552,0.7063912327302477,0.44009779239514757,0.05588050399704408,2.2696250447036665,1.482918336558342,0.29886485769092436,-0.9652692184408352,-1.9707601870127422,-2.4481875549991843
443,2024-10-27T10:41:28.311192,0.41247118983453573,0.69139528025736,0.785060563684533,0.6683695030629138,0.3725893738499989,-0.02302577719444483,2.161289672338326,1.2776422351298404,0.051651592802431874,-1.1881790521041855,-2.1096380795358938,-2.465821287234026
444,2024-10-27T10:41:28.638042,0.4774673392830072,0.7252981457230575,0.7787858997448225,0.6235986008532167,0.3013185604618169,-0.1016995448698395,2.031129670264732,1.0594645458030472,-0.19608324811595437,-1.3990906940530312,-2.2272129183806864,-2.458555239856081
